client_id,client_district_id,disp_id,account_id,type,birth_year,birth_month,birth_day,gender,age,age_group,bank_district_id,frequency,account_date,LOR,max_trans_date,recency,num_of_transactions,total_credit,total_withdrawal,net_saving_rate,min_balance,max_balance,avg_balance,balance_volatility,last_balance,neg_balance_days,q1_credit_debit_ratio,q2_credit_debit_ratio,q3_credit_debit_ratio,q4_credit_debit_ratio,total_credit_card_withdrawal,total_credit_cash,total_debit_cash,total_collections,total_remittance,card_withdrawal_ratio,cash_withdrawal_ratio,cash_deposit_ratio,collection_remittance_ratio,num_loan_payments,sum_loan_payments,num_insurance_payments,total_insurance_payments,num_household_payments,total_household_payments,total_pension,total_intereset_credited,num_of_sanctions,region,inhabitants,avg_salary,crimes_96,crime_ratio_96_95,unemp_rate_96,unemp_ratio_96_95,urban_ratio,entrepreneurs_per_1000,had_previous_loan_96,amount,duration,monthly_payments,status,debt_income_ratio,days_from_acct_to_loan,avg_balance_bef_loan,avg_balance_aft_loan,aggressiveness_ratio,had_prev_card_96,card_type,days_from_acct_to_card,got_loan_97,got_card_97
4585,9,4585,3805,OWNER,1948,9,10,F,48,Adult,9,POPLATEK MESICNE,1994-07-02,2,1996-12-31,0,73,161802.9,161831.2,-0.00017490415808380113,22493.9,54711.6,38514.69452054795,6994.1512341243315,36943.6,0,1.0208974003954545,0.9834122333313001,0.953570804126333,1.0389969171808835,0.0,159890.0,90935.2,0.0,70896.0,-1.0,0.5619138954663871,0.9881775913781521,-1.0,0.0,0.0,0.0,0.0,12.0,70896.0,0.0,1912.9,0.0,central Bohemia,81344,8899,2487,0.8326079678607299,3.97,1.1710914454277286,55.3,149,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4588,53,4588,3807,OWNER,1976,11,5,F,20,youth,53,POPLATEK MESICNE,1995-09-05,1,1996-12-31,0,71,256954.2,275843.2,-0.07351115490620506,40910.7,75754.4,55484.37887323944,9045.548538336654,53109.3,0,0.8850473473840458,0.8751389455080405,0.9055774800924188,1.0758876997188132,1600.0,253916.0,221135.2,0.0,53108.0,0.005800396747137504,0.8016699342235009,0.9881761029786631,-1.0,0.0,0.0,0.0,0.0,11.0,53108.0,0.0,3038.2,0.0,south Moravia,107911,8240,1903,1.0286486486486486,3.56,1.407114624505929,50.9,99,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,1.0,junior,462 days 00:00:00,0.0,0.0
4589,2,4589,3808,OWNER,1976,9,15,F,20,youth,38,POPLATEK MESICNE,1993-08-11,3,1996-12-31,0,89,206718.1,205931.2,0.003806633284651872,15951.7,46118.5,26629.228089887638,5804.94653763238,35227.5,0,0.8166754501837694,1.1468739949033868,0.9031668143301756,1.2056222759451332,0.0,205296.0,125135.2,0.0,80796.0,-1.0,0.6076553722796739,0.9931205830548946,-1.0,0.0,0.0,0.0,0.0,12.0,23592.0,0.0,1422.1,0.0,central Bohemia,88884,8507,2674,1.23853635942566,1.85,1.1077844311377247,46.7,132,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4591,43,4591,3810,OWNER,1933,8,19,M,63,Adult,43,POPLATEK MESICNE,1995-06-22,1,1996-12-31,0,66,79709.8,78609.2,0.013807587021922094,15760.1,34339.9,24333.990909090906,3694.856499044512,22956.9,0,1.1220284012207344,0.7096708828359961,1.5085899710382267,1.020077010517261,0.0,0.0,44265.2,78492.0,34344.0,-1.0,0.5631045730016334,-1.0,2.285464709993012,0.0,0.0,0.0,0.0,12.0,34344.0,78492.0,1217.8,0.0,east Bohemia,161854,9425,3891,0.9525091799265606,2.5,1.4534883720930232,76.3,125,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4593,72,4593,3812,OWNER,1932,7,3,M,64,Adult,72,POPLATEK MESICNE,1995-01-16,1,1996-12-31,0,60,60986.1,47145.2,0.2269517152269124,15360.2,36796.9,25450.873333333333,6062.163833262073,34346.0,0,1.0517934918301108,0.9114230686412901,2.3748987349660373,1.5996370765893544,0.0,0.0,21645.2,59760.0,25500.0,-1.0,0.45911778929774405,-1.0,2.343529411764706,0.0,0.0,0.0,0.0,12.0,25500.0,59760.0,1226.1,0.0,north Moravia,226122,8994,9208,0.9520264681555004,4.79,1.2605263157894737,62.6,110,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4596,74,4596,3814,OWNER,1973,8,31,F,23,youth,74,POPLATEK MESICNE,1995-12-27,1,1996-12-21,10,12,29400.0,3000.0,0.8979591836734694,12000.0,27300.0,20950.0,4061.907299421161,27300.0,0,-1.0,3.5833333333333335,1.5,-1.0,0.0,29400.0,3000.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,north Moravia,323870,10673,18347,0.9768395272069003,5.44,1.145263157894737,100.0,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4600,70,4600,3817,OWNER,1967,3,13,M,29,Adult,70,POPLATEK MESICNE,1995-02-10,1,1996-12-31,0,72,136503.2,128163.2,0.06109746877728884,12404.6,40529.3,25444.815277777776,7168.282864110769,31604.5,0,1.0930261025682875,1.107844079613467,1.3260249300069546,0.8624573497667293,0.0,135222.0,49815.2,0.0,78348.0,-1.0,0.38868567576340163,0.9906141394487454,-1.0,0.0,0.0,0.0,0.0,12.0,78348.0,0.0,1281.2,0.0,north Moravia,285387,10177,10108,1.023284065600324,7.75,1.1689291101055808,89.9,81,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4601,1,4601,3818,OWNER,1935,4,2,M,61,Adult,74,POPLATEK MESICNE,1993-01-01,3,1996-12-31,0,98,234806.4,223535.2,0.048002098750289525,19143.7,75835.2,47088.32653061225,10816.959215214729,49023.8,0,1.0577481633350418,1.0927276352708264,0.8429183848577209,1.2593104326117661,0.0,232658.0,113915.2,0.0,109620.0,-1.0,0.5096074354285142,0.990850334573504,-1.0,0.0,0.0,12.0,48780.0,12.0,43152.0,0.0,2148.4,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4604,67,4604,3820,OWNER,1968,10,2,M,28,Adult,1,POPLATEK MESICNE,1993-11-14,3,1996-12-31,0,77,176677.2,183143.2,-0.03659781794142085,29783.4,65842.4,44645.53896103896,7691.806557376077,46710.3,0,0.83593602172679,0.7857669199537444,1.3221069461098656,1.075277417025608,0.0,174454.0,86495.2,0.0,96648.0,-1.0,0.47228179916043833,0.9874165993121918,-1.0,0.0,0.0,0.0,0.0,12.0,96648.0,0.0,2223.2,0.0,north Moravia,106054,8110,3079,0.9491368680641183,6.55,1.1351819757365684,63.1,109,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4606,8,4606,3822,OWNER,1937,10,14,M,59,Adult,8,POPLATEK MESICNE,1993-09-22,3,1996-12-31,0,69,246267.2,221016.2,0.10253497014624764,18071.8,59311.9,37710.16086956522,9542.405209013357,47831.7,0,1.1828080009387383,1.1804233176996315,1.0121328834369343,1.0915614199837738,0.0,19000.0,81132.2,225510.0,139884.0,-1.0,0.36708711850081577,0.07715197151711636,1.6121214720768637,0.0,0.0,0.0,0.0,12.0,139884.0,0.0,1757.2,0.0,central Bohemia,112065,11277,4987,0.962927206024329,1.44,1.152,69.4,127,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4607,74,4607,3823,OWNER,1976,11,16,F,20,youth,74,POPLATEK MESICNE,1995-04-19,1,1996-08-31,122,18,33280.5,45700.0,-0.37317648472829434,11320.5,52055.8,24850.233333333334,12665.870760201118,11536.7,0,7.853536585365854,0.018745664739884392,0.06177142857142857,-1.0,0.0,31746.0,45700.0,0.0,0.0,-1.0,1.0,0.9538919186911254,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.5,0.0,north Moravia,323870,10673,18347,0.9768395272069003,5.44,1.145263157894737,100.0,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4608,41,4608,3824,OWNER,1945,1,18,M,51,Adult,41,POPLATEK MESICNE,1994-03-20,2,1996-12-31,0,64,122265.4,135551.2,-0.10866361210939496,11871.8,37680.6,26864.19375,6205.039682767727,25894.6,0,0.8240685192411861,1.0678971911096122,0.6948825969909788,1.1029262420219383,0.0,120874.0,61175.200000000004,0.0,74376.0,-1.0,0.45130696002691234,0.9886198384825143,-1.0,0.0,0.0,0.0,0.0,12.0,74376.0,0.0,1391.4,0.0,north Bohemia,118650,9832,5471,0.8488750969743988,4.48,1.349397590361446,85.6,114,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4609,7,4609,3825,OWNER,1976,12,19,F,20,youth,7,POPLATEK MESICNE,1993-12-14,3,1996-12-31,0,33,32469.699999999997,63531.4,-0.9566364949475975,13253.5,50615.7,25005.803030303032,12134.756949782839,13491.0,0,0.050768421052631574,0.9218849092277692,0.02047692622721942,4.045662100456621,0.0,30964.0,63531.4,0.0,0.0,-1.0,1.0,0.9536275358257084,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.7,0.0,central Bohemia,94725,9920,4846,1.1298671018885522,2.87,1.2699115044247788,63.4,130,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4610,34,4610,3826,OWNER,1966,1,2,F,30,Adult,34,POPLATEK MESICNE,1995-03-05,1,1996-12-31,0,72,105151.7,102371.2,0.02644274890467772,13167.2,35180.3,25504.944444444445,4946.342028858049,26945.8,0,1.0466692385877188,1.0516821539388708,1.1920681338292591,0.8548859230698354,0.0,103814.0,48155.2,0.0,54216.0,-1.0,0.47039792441624206,0.9872783797123584,-1.0,0.0,0.0,0.0,0.0,12.0,54216.0,0.0,1337.7,0.0,north Bohemia,125236,9675,5190,0.9750140897989855,7.68,1.1944012441679628,87.7,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4611,1,4611,3827,OWNER,1953,5,10,F,43,Adult,1,POPLATEK MESICNE,1994-10-04,2,1996-12-31,0,59,120015.0,118275.2,0.014496521268174837,17632.9,43543.7,33342.8406779661,4784.9548952984815,35413.9,0,0.9892346971523118,0.8019993141800724,1.323031159579446,1.1117105888347945,0.0,118418.0,118275.2,0.0,0.0,-1.0,1.0,0.9866933300004166,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.0,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4620,54,4620,3834,OWNER,1940,11,1,F,56,Adult,54,POPLATEK MESICNE,1993-01-19,3,1996-12-31,0,119,185739.7,194055.2,-0.044769642677359764,13405.3,36549.4,23918.560504201683,5977.3649182110985,25964.6,0,0.8553725303676069,1.1377578333387641,0.7728419896912154,1.1368259669922156,0.0,184474.0,110775.2,0.0,83280.0,-1.0,0.5708437599198578,0.9931856248287253,-1.0,0.0,0.0,12.0,38268.0,12.0,37368.0,0.0,1265.7,0.0,south Moravia,387570,9897,18696,0.9986646012499333,1.96,1.2249999999999999,100.0,140,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4622,50,4622,3835,OWNER,1972,5,25,F,24,youth,50,POPLATEK MESICNE,1993-03-16,3,1996-12-31,0,80,190023.9,195583.2,-0.029255793613329785,27031.8,52970.8,39112.59125,5460.004754604361,37447.2,0,0.9249163386457759,0.9402358478897728,1.053603052019963,0.9831861207364666,0.0,187930.0,104575.2,0.0,91008.0,-1.0,0.5346839605855718,0.9889808597760598,-1.0,0.0,0.0,0.0,0.0,12.0,76044.0,0.0,2093.9,0.0,east Bohemia,102609,8187,2134,1.005181347150259,5.45,1.1283643892339545,52.0,94,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4624,48,4624,3837,OWNER,1966,5,24,F,30,Adult,48,POPLATEK PO OBRATU,1993-08-26,3,1996-12-31,0,65,192355.2,197612.0,-0.027328608740496686,20596.8,63519.9,38665.86923076923,8389.06347521736,35163.9,0,1.0893610451306412,0.7961505770048056,0.9494343610144207,1.1279075320164966,0.0,11300.0,197612.0,179088.0,0.0,-1.0,1.0,0.05874548751476435,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.2,0.0,east Bohemia,78955,9060,1717,1.0374622356495469,2.44,1.3707865168539326,59.0,124,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4626,3,4626,3838,OWNER,1947,11,24,F,49,Adult,3,POPLATEK MESICNE,1994-05-02,2,1996-12-31,0,53,164571.2,178775.2,-0.08630914765159395,13179.3,40143.2,25341.760377358492,8034.9737953318245,14939.6,0,0.9606798541007673,0.9261367199093715,0.8233457149172804,0.9787390516527186,0.0,163450.0,178775.2,0.0,0.0,-1.0,1.0,0.9931871433154768,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.2,0.0,central Bohemia,75232,8980,2813,0.9961048158640227,2.21,1.1333333333333333,41.7,111,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4627,1,4627,3839,OWNER,1942,3,24,M,54,Adult,1,POPLATEK MESICNE,1995-02-21,1,1996-12-31,0,68,401133.6,404896.2,-0.009379917314331273,19727.3,77735.3,39542.919117647056,14090.148284022725,33387.5,0,1.118579065997647,1.0004383046782768,0.8095116575397775,1.0818853188571977,9300.0,0.0,395596.2,399374.0,0.0,0.022968849794095376,0.9770311502059046,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.6,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4629,76,4629,3840,OWNER,1923,5,10,M,73,Senior,76,POPLATEK MESICNE,1994-02-19,2,1996-12-31,0,62,73203.3,63543.2,0.13196263010000922,18377.6,40693.8,30494.08387096774,6034.9231893788665,39407.9,0,0.9799686203709674,0.7875482326190313,2.3684980831001967,1.314513823369643,0.0,0.0,32835.2,71640.0,30708.0,-1.0,0.5167382190383865,-1.0,2.3329425556858148,0.0,0.0,0.0,0.0,12.0,30708.0,71640.0,1563.3,0.0,north Moravia,127369,8369,2807,0.7513383297644539,5.88,1.2431289640591965,51.2,107,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4631,8,4631,3841,OWNER,1933,4,1,F,63,Adult,8,POPLATEK MESICNE,1995-01-22,1,1996-12-31,0,71,55318.5,49191.2,0.11076403011650719,6573.2,24798.4,14576.181690140846,4645.611921904978,24442.6,0,0.6840687150172682,0.9179421768707483,1.5430479849879368,2.761961532347798,0.0,0.0,29235.2,54564.0,19956.0,-1.0,0.5943176828375808,-1.0,2.734215273601924,0.0,0.0,0.0,0.0,12.0,5280.0,54564.0,754.5,0.0,central Bohemia,112065,11277,4987,0.962927206024329,1.44,1.152,69.4,127,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4634,67,4634,3844,OWNER,1940,3,9,F,56,Adult,67,POPLATEK MESICNE,1993-05-23,3,1996-12-31,0,61,41642.3,39445.2,0.05276125478179653,13849.6,23066.1,18730.654098360654,2152.9046372729213,22424.8,0,0.8564340931942178,0.9462151394422311,1.2327032852507167,1.325827427671518,0.0,0.0,12325.2,40680.0,27120.0,-1.0,0.31246387393142894,-1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.3,0.0,north Moravia,106054,8110,3079,0.9491368680641183,6.55,1.1351819757365684,63.1,109,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4636,48,4636,3845,OWNER,1977,9,22,M,19,youth,48,POPLATEK MESICNE,1995-05-14,1,1996-12-31,0,74,321657.7,302467.2,0.05966124858817308,12970.2,67358.5,35494.9,12442.672616785074,49584.6,0,0.9326431400342892,0.9860648685901019,1.3146935312680814,1.1031314062224764,0.0,319846.0,196075.2,0.0,106392.0,-1.0,0.6482527692258864,0.994367615014346,-1.0,0.0,0.0,0.0,0.0,12.0,106392.0,0.0,1811.7,0.0,east Bohemia,78955,9060,1717,1.0374622356495469,2.44,1.3707865168539326,59.0,124,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4638,33,4638,3847,OWNER,1968,2,26,F,28,Adult,33,POPLATEK MESICNE,1995-06-13,1,1996-12-31,0,95,265646.7,225775.2,0.15009220893766043,15782.2,84018.4,47778.38947368421,16467.91678553201,77936.6,0,0.913861291355166,1.257850575644274,1.329206860288485,1.2820594847892368,0.0,263211.0,149095.2,0.0,76680.0,-1.0,0.6603701380842537,0.99083105493123,-1.0,0.0,0.0,12.0,10596.0,12.0,66000.0,0.0,2435.7,0.0,north Bohemia,133777,8705,4859,1.0449462365591398,7.61,1.3234782608695652,84.7,116,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,1.0
4640,75,4640,3849,OWNER,1956,5,7,F,40,Adult,75,POPLATEK MESICNE,1994-10-21,2,1996-12-31,0,72,221569.1,195099.2,0.11946566556437695,15931.0,63872.1,35913.21527777778,12392.90567139869,60099.9,0,0.974232548521009,0.8496167979303082,1.800660516708007,1.3464461846954259,0.0,219750.0,141735.2,0.0,53364.0,-1.0,0.7264776072890099,0.9917899201648606,-1.0,0.0,0.0,0.0,0.0,12.0,53364.0,0.0,1819.1,0.0,north Moravia,138032,8819,4505,1.108786610878661,5.66,1.0520446096654275,64.6,99,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4641,33,4641,3850,OWNER,1958,2,12,M,38,Adult,8,POPLATEK MESICNE,1993-08-09,3,1996-12-31,0,85,265179.60000000003,253479.2,0.04412254939671084,28220.3,67400.4,46859.90470588235,8890.88745418999,56915.4,0,0.9623214364411314,1.0671634647026091,1.0979650558633194,1.061482159738862,0.0,262730.0,167595.2,0.0,85884.0,-1.0,0.6611792999188888,0.9907624870088044,-1.0,0.0,0.0,0.0,0.0,12.0,24444.0,0.0,2449.6,0.0,north Bohemia,133777,8705,4859,1.0449462365591398,7.61,1.3234782608695652,84.7,116,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4648,33,4648,3855,OWNER,1964,1,24,M,32,Adult,33,POPLATEK MESICNE,1995-09-04,1,1996-12-31,0,96,287454.7,322551.2,-0.12209402037955894,29785.6,72085.6,48035.92604166667,10545.07077760425,41162.1,0,0.6769881197968053,0.8681177114847698,1.021997202400759,1.098271905108162,0.0,285050.0,234675.2,0.0,87876.0,-1.0,0.7275595316340475,0.9916345079763872,-1.0,0.0,0.0,12.0,9540.0,12.0,11400.0,0.0,2404.7,0.0,north Bohemia,133777,8705,4859,1.0449462365591398,7.61,1.3234782608695652,84.7,116,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4651,2,4651,3858,OWNER,1979,1,24,M,17,youth,2,POPLATEK MESICNE,1995-12-14,1,1996-12-31,0,55,61019.8,35031.4,0.42590110095411654,13500.0,32101.1,23242.438181818183,4135.427604004161,26288.3,0,-1.0,0.5323069908531762,4.1541451837302565,1.2902071427283706,0.0,59916.0,35031.4,0.0,0.0,-1.0,1.0,0.981910789612552,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.8,0.0,central Bohemia,88884,8507,2674,1.23853635942566,1.85,1.1077844311377247,46.7,132,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4653,4,4653,3860,OWNER,1946,12,18,F,50,Adult,4,POPLATEK MESICNE,1994-10-11,2,1996-12-31,0,66,163694.5,174102.2,-0.0635800225419914,14873.7,37492.6,22020.256060606058,5445.533696925153,18599.9,0,0.8904777958832013,0.8952486219334457,0.8975072414137522,1.092662037958063,0.0,300.0,74226.2,162306.0,99876.0,-1.0,0.42633694462218164,0.0018326822220661048,1.6250750931154632,0.0,0.0,0.0,0.0,12.0,99876.0,0.0,1088.5,0.0,central Bohemia,149893,9753,5892,1.1235697940503433,5.05,1.0883620689655173,67.4,109,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4657,15,4657,3863,OWNER,1941,9,13,M,55,Adult,15,POPLATEK MESICNE,1993-09-14,3,1996-12-31,0,74,181261.8,184623.2,-0.018544447864911544,13442.7,40654.0,25391.59864864865,5841.010804025092,31894.0,0,0.8623282666166754,0.8862639059993523,1.190665046338112,1.0708507027792697,0.0,179828.0,82575.2,0.0,102048.0,-1.0,0.44726339918276786,0.9920898942855031,-1.0,0.0,0.0,0.0,0.0,12.0,102048.0,0.0,1433.8,0.0,south Bohemia,58796,9045,1879,1.0184281842818428,3.6,1.1501597444089458,51.9,124,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4659,50,4659,3865,OWNER,1959,4,14,F,37,Adult,50,POPLATEK MESICNE,1995-02-09,1,1996-12-31,0,69,254973.5,262139.2,-0.02810370489482245,31944.1,74910.1,50096.73043478261,9446.082233630052,56769.2,0,0.8362856753162615,0.8487227795327833,1.4610374136150606,0.9717817692063923,0.0,252304.0,190775.2,0.0,71364.0,-1.0,0.7277629595268468,0.9895302845197638,-1.0,0.0,0.0,0.0,0.0,12.0,71364.0,0.0,2669.5,0.0,east Bohemia,102609,8187,2134,1.005181347150259,5.45,1.1283643892339545,52.0,94,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4660,60,4660,3866,OWNER,1975,7,6,F,21,youth,60,POPLATEK MESICNE,1995-09-05,1,1996-12-31,0,27,46587.0,42800.0,0.08128877154571018,21745.2,55815.9,27718.581481481484,9398.064975344541,21887.1,0,1.3934525547445256,0.09169736842105264,1.711085714285714,0.4001627906976744,0.0,44615.0,42800.0,0.0,0.0,-1.0,1.0,0.9576705948011248,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,0.0,south Moravia,110643,8441,2252,1.1985098456625864,4.48,1.2985507246376813,51.9,115,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,1.0
4662,1,4662,3868,OWNER,1927,2,10,F,69,Senior,43,POPLATEK MESICNE,1993-08-21,3,1996-12-31,0,60,65498.3,61273.2,0.0645070177393918,14584.5,34991.9,24145.173333333332,5542.310622403714,29416.7,0,0.6966869991627795,1.2033679901036758,1.6689068100358424,1.137945341889799,0.0,0.0,22165.2,64344.0,39108.0,-1.0,0.3617437966353969,-1.0,1.645289966247315,0.0,0.0,0.0,0.0,12.0,39108.0,64344.0,1154.3,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4663,72,4663,3869,OWNER,1942,10,29,M,54,Adult,72,POPLATEK MESICNE,1994-09-13,2,1996-12-31,0,95,678058.8,696417.2,-0.02707493804372114,22154.5,136352.2,68559.05789473685,28170.960608968206,71132.3,0,0.8792838178148343,1.322856220973364,0.8818496334198253,1.0494592389668924,5700.0,674927.0,614397.2,0.0,76320.0,0.00818474902687642,0.882225769265894,0.9953812265248971,-1.0,0.0,0.0,0.0,0.0,12.0,76320.0,0.0,3131.8,0.0,north Moravia,226122,8994,9208,0.9520264681555004,4.79,1.2605263157894737,62.6,110,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4665,9,4665,3871,OWNER,1926,8,27,F,70,Senior,26,POPLATEK MESICNE,1993-01-08,3,1996-12-31,0,79,54041.2,59411.2,-0.09936862986018076,29650.6,42848.9,36233.10253164557,2464.151530314742,33522.9,0,0.789569418287733,1.0388007190155018,0.8783961294853622,0.9707425024069897,0.0,0.0,39515.2,52272.0,19896.0,-1.0,0.6651136486049768,-1.0,2.627261761158022,0.0,0.0,0.0,0.0,12.0,1836.0,52272.0,1769.2,0.0,central Bohemia,81344,8899,2487,0.8326079678607299,3.97,1.1710914454277286,55.3,149,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4670,51,4670,3874,OWNER,1968,8,14,F,28,Adult,51,POPLATEK MESICNE,1995-06-02,1,1996-12-31,0,70,130649.1,119147.2,0.0880365804280321,16718.5,45487.1,29982.77857142857,7196.072489764115,38692.1,0,0.9999573865149625,0.9562931709142877,1.3618586433345676,1.217659686594231,0.0,129196.0,48815.2,0.0,70332.0,-1.0,0.4097049699867055,0.9888778414853221,-1.0,0.0,0.0,0.0,0.0,12.0,70332.0,0.0,1453.1,0.0,east Bohemia,121947,8541,3839,1.098112128146453,2.97,1.1832669322709166,70.5,131,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4673,69,4673,3876,OWNER,1952,8,16,M,44,Adult,69,POPLATEK MESICNE,1994-02-13,2,1996-12-31,0,26,295.6,15231.2,-50.52638700947226,5785.2,17841.2,6313.007692307693,2351.585900437928,5905.2,0,0.0036689227671889693,2.2009132420091326,1.6415525114155254,1.6415525114155254,0.0,0.0,3175.2,0.0,12056.0,-1.0,0.2084668312411366,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,12056.0,0.0,295.6,0.0,north Moravia,42821,8173,1358,0.2799817700421025,7.01,2.2472687391909565,48.4,124,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
4675,23,4675,3878,OWNER,1975,10,2,M,21,youth,23,POPLATEK MESICNE,1994-10-07,2,1996-12-31,0,90,40190.2,44823.2,-0.11527685853765346,13473.4,22943.3,17696.612222222222,2555.7323589820276,15657.9,0,0.976861372015043,0.6701209369239762,0.8076308574955974,1.2212336278424964,0.0,4500.0,21615.2,34824.0,23208.0,-1.0,0.4822324153563334,0.11196759409010157,1.500517063081696,0.0,0.0,12.0,840.0,12.0,2592.0,0.0,866.2,0.0,west Bohemia,87419,8624,3198,1.1108023619312262,2.66,1.4860335195530727,85.5,102,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
